raw,canon,has_pct,has_wt,has_vol,has_at,has_mol,has_colon,has_slash,many_dashes,paren,bracket,cluster
"(TeO2, 50.0)(Al2O3, 5.0)(BaF2, 45.0)|(Bi2O3, 36.0)(GeO2, 54.0)(Na2O, 10.0)|(InF3, 35.0)(ZnF2, 18.0)(SrF2, 15.0)(BaF2, 15.0)(NaF, 7.0)(CdF2, 5.0)(GaF3, 5.0)|(GeO2, 65.0)(BaF2, 24.0)(Ga2O3, 8.0)(La2O3, 3.0)|(SiO2, 40.0)(GeO2, 20.0)(CaO, 8.0)(Nb2O5, 5.0)(Li2CO3, 12.0)(Na2O, 15.0)","(TeO2, 50.0)(Al2O3, 5.0)(BaF2, 45.0)|(Bi2O3, 36.0)(GeO2, 54.0)(Na2O, 10.0)|(InF3, 35.0)(ZnF2, 18.0)(SrF2, 15.0)(BaF2, 15.0)(NaF, 7.0)(CdF2, 5.0)(GaF3, 5.0)|(GeO2, 65.0)(BaF2, 24.0)(Ga2O3, 8.0)(La2O3, 3.0)|(SiO2, 40.0)(GeO2, 20.0)(CaO, 8.0)(Nb2O5, 5.0)(Li2CO3, 12.0)(Na2O, 15.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"(Zr, 52.5)(Ti, 5.0)(Cu, 17.9)(Ni, 14.6)(Al, 10.0)","(Zr, 52.5)(Ti, 5.0)(Cu, 17.9)(Ni, 14.6)(Al, 10.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56
"(Zr, 52.5)(Ti, 5.0)(Cu, 17.9)(Ni, 14.6)(Al, 10.0)","(Zr, 52.5)(Ti, 5.0)(Cu, 17.9)(Ni, 14.6)(Al, 10.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56
"(Zr, 52.5)(Ti, 5.0)(Cu, 17.9)(Ni, 14.6)(Al, 10.0)","(Zr, 52.5)(Ti, 5.0)(Cu, 17.9)(Ni, 14.6)(Al, 10.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56
"(Zr, 52.5)(Ti, 5.0)(Cu, 17.9)(Ni, 14.6)(Al, 10.0)","(Zr, 52.5)(Ti, 5.0)(Cu, 17.9)(Ni, 14.6)(Al, 10.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56
"(Zr, 52.5)(Ti, 5.0)(Cu, 17.9)(Ni, 14.6)(Al, 10.0)","(Zr, 52.5)(Ti, 5.0)(Cu, 17.9)(Ni, 14.6)(Al, 10.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56
"(Zr, 52.5)(Ti, 5.0)(Cu, 17.9)(Ni, 14.6)(Al, 10.0)","(Zr, 52.5)(Ti, 5.0)(Cu, 17.9)(Ni, 14.6)(Al, 10.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56
"(Zr, 52.5)(Ti, 5.0)(Cu, 17.9)(Ni, 14.6)(Al, 10.0)","(Zr, 52.5)(Ti, 5.0)(Cu, 17.9)(Ni, 14.6)(Al, 10.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56
"(Zr, 52.5)(Ti, 5.0)(Cu, 17.9)(Ni, 14.6)(Al, 10.0)","(Zr, 52.5)(Ti, 5.0)(Cu, 17.9)(Ni, 14.6)(Al, 10.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56
"(Zr, 52.5)(Ti, 5.0)(Cu, 17.9)(Ni, 14.6)(Al, 10.0)","(Zr, 52.5)(Ti, 5.0)(Cu, 17.9)(Ni, 14.6)(Al, 10.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56
"(Fe, 85.6)(B, 13.0)(Cu, 0.6)(Hf, 0.4)|(Fe, 85.5)(B, 13.0)(Cu, 0.5)(Hf, 0.5)|(Fe, 85.4)(B, 13.0)(Cu, 0.4)(Hf, 0.6)|(Fe, 85.3)(B, 13.0)(Cu, 0.3)(Hf, 0.7)","(Fe, 85.6)(B, 13.0)(Cu, 0.6)(Hf, 0.4)|(Fe, 85.5)(B, 13.0)(Cu, 0.5)(Hf, 0.5)|(Fe, 85.4)(B, 13.0)(Cu, 0.4)(Hf, 0.6)|(Fe, 85.3)(B, 13.0)(Cu, 0.3)(Hf, 0.7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,58
"(Fe, 85.6)(B, 13.0)(Cu, 0.6)(Hf, 0.4)|(Fe, 85.5)(B, 13.0)(Cu, 0.5)(Hf, 0.5)|(Fe, 85.4)(B, 13.0)(Cu, 0.4)(Hf, 0.6)|(Fe, 85.3)(B, 13.0)(Cu, 0.3)(Hf, 0.7)","(Fe, 85.6)(B, 13.0)(Cu, 0.6)(Hf, 0.4)|(Fe, 85.5)(B, 13.0)(Cu, 0.5)(Hf, 0.5)|(Fe, 85.4)(B, 13.0)(Cu, 0.4)(Hf, 0.6)|(Fe, 85.3)(B, 13.0)(Cu, 0.3)(Hf, 0.7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,58
"(Fe, 86.0)(B, 13.0)(Cu, 0.5)(Hf, 0.5)|(Fe, 86.0)(B, 13.0)(Cu, 0.4)(Hf, 0.6)","(Fe, 86.0)(B, 13.0)(Cu, 0.5)(Hf, 0.5)|(Fe, 86.0)(B, 13.0)(Cu, 0.4)(Hf, 0.6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,58
"(Fe, 86.0)(B, 13.0)(Cu, 0.4)(Hf, 0.6)","(Fe, 86.0)(B, 13.0)(Cu, 0.4)(Hf, 0.6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,58
"(Fe, 86.2)(B, 13.0)(Cu, 0.4)(Hf, 0.4)","(Fe, 86.2)(B, 13.0)(Cu, 0.4)(Hf, 0.4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,58
"(Fe, 86.0)(B, 13.0)(Cu, 1.0)","(Fe, 86.0)(B, 13.0)(Cu, 1.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"(GCs, 100.0)","(GCs, 100.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29
"(GC, 100.0)","(GC, 100.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"(K, 1.12)","(K, 1.12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,78
"(Ln, 0.4)|(Ln, 1.6)|(Ln, 0.2)|(Ln, 0.8)","(Ln, 0.4)|(Ln, 1.6)|(Ln, 0.2)|(Ln, 0.8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,78
"(Ba4Y3F17, 98.87)(Yb, 1.13)(Er, 0.0)","(Ba4Y3F17, 98.87)(Yb, 1.13)(Er, 0.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,74
"(ZnO, 3.0)|(ZnO, 0.0)|(ZnO, 5.0)|(ZnO, 2.0)|(ZnO, 1.0)|(ZnO, 5.0)|(ZnO, 1.0)|(ZnO, 2.0)|(ZnO, 4.0)|(ZnO, 3.0)|(ZnO, 4.0)","(ZnO, 3.0)|(ZnO, 0.0)|(ZnO, 5.0)|(ZnO, 2.0)|(ZnO, 1.0)|(ZnO, 5.0)|(ZnO, 1.0)|(ZnO, 2.0)|(ZnO, 4.0)|(ZnO, 3.0)|(ZnO, 4.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,75
"(TeO2, 70.0)(ZnO, 30.0)|(TeO2, 69.3)(ZnO, 29.7)(Er2O3, 1.0)|(TeO2, 68.6)(ZnO, 29.4)(Er2O3, 2.0)|(TeO2, 67.9)(ZnO, 29.1)(Er2O3, 3.0)|(TeO2, 67.2)(ZnO, 28.8)(Er2O3, 4.0)|(TeO2, 66.5)(ZnO, 28.5)(Er2O3, 5.0)","(TeO2, 70.0)(ZnO, 30.0)|(TeO2, 69.3)(ZnO, 29.7)(Er2O3, 1.0)|(TeO2, 68.6)(ZnO, 29.4)(Er2O3, 2.0)|(TeO2, 67.9)(ZnO, 29.1)(Er2O3, 3.0)|(TeO2, 67.2)(ZnO, 28.8)(Er2O3, 4.0)|(TeO2, 66.5)(ZnO, 28.5)(Er2O3, 5.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108
"(TeO2, 70.0)(ZnO, 30.0)|(TeO2, 69.3)(ZnO, 29.7)(Er2O3, 0.01)|(TeO2, 68.6)(ZnO, 29.4)(Er2O3, 0.02)|(TeO2, 67.9)(ZnO, 29.1)(Er2O3, 0.03)|(TeO2, 66.5)(ZnO, 28.5)(Er2O3, 0.05)","(TeO2, 70.0)(ZnO, 30.0)|(TeO2, 69.3)(ZnO, 29.7)(Er2O3, 0.01)|(TeO2, 68.6)(ZnO, 29.4)(Er2O3, 0.02)|(TeO2, 67.9)(ZnO, 29.1)(Er2O3, 0.03)|(TeO2, 66.5)(ZnO, 28.5)(Er2O3, 0.05)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108
"(TeO2, 70.0)(ZnO, 30.0)|(TeO2, 67.9)(ZnO, 29.1)(Er2O3, 3.0)|(TeO2, 66.5)(ZnO, 28.5)(Er2O3, 5.0)|(TeO2, 68.6)(ZnO, 29.4)(Er2O3, 2.0)|(TeO2, 69.3)(ZnO, 29.7)(Er2O3, 1.0)|(TeO2, 66.5)(ZnO, 28.5)(Er2O3, 5.0)|(TeO2, 69.3)(ZnO, 29.7)(Er2O3, 1.0)|(TeO2, 68.6)(ZnO, 29.4)(Er2O3, 2.0)|(TeO2, 67.3)(ZnO, 28.9)(Er2O3, 4.0)|(TeO2, 67.9)(ZnO, 29.1)(Er2O3, 3.0)|(TeO2, 67.3)(ZnO, 28.9)(Er2O3, 4.0)","(TeO2, 70.0)(ZnO, 30.0)|(TeO2, 67.9)(ZnO, 29.1)(Er2O3, 3.0)|(TeO2, 66.5)(ZnO, 28.5)(Er2O3, 5.0)|(TeO2, 68.6)(ZnO, 29.4)(Er2O3, 2.0)|(TeO2, 69.3)(ZnO, 29.7)(Er2O3, 1.0)|(TeO2, 66.5)(ZnO, 28.5)(Er2O3, 5.0)|(TeO2, 69.3)(ZnO, 29.7)(Er2O3, 1.0)|(TeO2, 68.6)(ZnO, 29.4)(Er2O3, 2.0)|(TeO2, 67.3)(ZnO, 28.9)(Er2O3, 4.0)|(TeO2, 67.9)(ZnO, 29.1)(Er2O3, 3.0)|(TeO2, 67.3)(ZnO, 28.9)(Er2O3, 4.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108
"(TeO2, 70.0)(ZnO, 30.0)(Er2O3, 0.0)|(TeO2, 67.9)(ZnO, 29.1)(Er2O3, 3.0)|(TeO2, 66.5)(ZnO, 28.5)(Er2O3, 5.0)|(TeO2, 68.6)(ZnO, 29.4)(Er2O3, 2.0)|(TeO2, 69.3)(ZnO, 29.7)(Er2O3, 1.0)|(TeO2, 66.5)(ZnO, 28.5)(Er2O3, 5.0)|(TeO2, 69.3)(ZnO, 29.7)(Er2O3, 1.0)|(TeO2, 68.6)(ZnO, 29.4)(Er2O3, 2.0)|(TeO2, 67.3)(ZnO, 28.9)(Er2O3, 4.0)|(TeO2, 67.9)(ZnO, 29.1)(Er2O3, 3.0)|(TeO2, 67.58)(ZnO, 28.98)(Er2O3, 3.44)","(TeO2, 70.0)(ZnO, 30.0)(Er2O3, 0.0)|(TeO2, 67.9)(ZnO, 29.1)(Er2O3, 3.0)|(TeO2, 66.5)(ZnO, 28.5)(Er2O3, 5.0)|(TeO2, 68.6)(ZnO, 29.4)(Er2O3, 2.0)|(TeO2, 69.3)(ZnO, 29.7)(Er2O3, 1.0)|(TeO2, 66.5)(ZnO, 28.5)(Er2O3, 5.0)|(TeO2, 69.3)(ZnO, 29.7)(Er2O3, 1.0)|(TeO2, 68.6)(ZnO, 29.4)(Er2O3, 2.0)|(TeO2, 67.3)(ZnO, 28.9)(Er2O3, 4.0)|(TeO2, 67.9)(ZnO, 29.1)(Er2O3, 3.0)|(TeO2, 67.58)(ZnO, 28.98)(Er2O3, 3.44)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"(Sb2S3, 100.0)","(Sb2S3, 100.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64
"(Sb2S3, 100.0)","(Sb2S3, 100.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64
"(Sb, 0.0)(S, 0.0)(I, 0.0)","(Sb, 0.0)(S, 0.0)(I, 0.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"(Sb2S3, 100.0)","(Sb2S3, 100.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"(Sb2S3, 100.0)","(Sb2S3, 100.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64
"(SbSI, 100.0)","(SbSI, 100.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,71
"(Sb2S3, 100.0)","(Sb2S3, 100.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64
"(BaO, 33.33)(B2O3, 66.67)|(SrO, 33.33)(B2O3, 66.67)","(BaO, 33.33)(B2O3, 66.67)|(SrO, 33.33)(B2O3, 66.67)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,81
"(MgO, 30.0)(CaO, 24.0)(SrO, 16.0)(BaO, 10.0)","(MgO, 30.0)(CaO, 24.0)(SrO, 16.0)(BaO, 10.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"(Si, 100.0)","(Si, 100.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,71
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"(SiO2, 80.0)(LaF3, 20.0)(Nd, 1.2)","(SiO2, 80.0)(LaF3, 20.0)(Nd, 1.2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 15.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 13.0)(Cr, 2.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 14.0)(Cr, 1.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 11.0)(Cr, 4.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 12.0)(Cr, 3.0)","(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 15.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 13.0)(Cr, 2.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 14.0)(Cr, 1.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 11.0)(Cr, 4.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 12.0)(Cr, 3.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 15.0)(Cr, 0.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 13.0)(Cr, 2.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 14.0)(Cr, 1.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 11.0)(Cr, 4.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 12.0)(Cr, 3.0)","(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 15.0)(Cr, 0.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 13.0)(Cr, 2.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 14.0)(Cr, 1.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 11.0)(Cr, 4.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 12.0)(Cr, 3.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 12.0)(Cr, 3.0)","(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 12.0)(Cr, 3.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 15.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 13.0)(Cr, 2.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 14.0)(Cr, 1.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 11.0)(Cr, 4.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 12.0)(Cr, 3.0)","(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 15.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 13.0)(Cr, 2.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 14.0)(Cr, 1.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 11.0)(Cr, 4.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 12.0)(Cr, 3.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 15.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 14.0)(Cr, 1.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 13.0)(Cr, 2.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 12.0)(Cr, 3.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 11.0)(Cr, 4.0)","(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 15.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 14.0)(Cr, 1.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 13.0)(Cr, 2.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 12.0)(Cr, 3.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 11.0)(Cr, 4.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 15.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 14.0)(Cr, 1.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 13.0)(Cr, 2.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 12.0)(Cr, 3.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 11.0)(Cr, 4.0)","(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 15.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 14.0)(Cr, 1.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 13.0)(Cr, 2.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 12.0)(Cr, 3.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 11.0)(Cr, 4.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 15.0)|(Co, 67.15)(Fe, 4.35)(Si, 12.5)(B, 14.0)(Cr, 2.0)|(Co, 67.65)(Fe, 4.35)(Si, 12.5)(B, 14.5)(Cr, 1.0)|(Co, 66.15)(Fe, 4.35)(Si, 12.5)(B, 11.0)(Cr, 4.0)|(Co, 66.65)(Fe, 4.35)(Si, 12.5)(B, 12.0)(Cr, 3.0)","(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 15.0)|(Co, 67.15)(Fe, 4.35)(Si, 12.5)(B, 14.0)(Cr, 2.0)|(Co, 67.65)(Fe, 4.35)(Si, 12.5)(B, 14.5)(Cr, 1.0)|(Co, 66.15)(Fe, 4.35)(Si, 12.5)(B, 11.0)(Cr, 4.0)|(Co, 66.65)(Fe, 4.35)(Si, 12.5)(B, 12.0)(Cr, 3.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 15.0)(Cr, 0.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 13.0)(Cr, 2.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 14.0)(Cr, 1.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 11.0)(Cr, 4.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 12.0)(Cr, 3.0)","(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 15.0)(Cr, 0.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 13.0)(Cr, 2.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 14.0)(Cr, 1.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 11.0)(Cr, 4.0)|(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 12.0)(Cr, 3.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 15.0)|(Co, 66.15)(Fe, 4.35)(Si, 12.5)(B, 13.0)(Cr, 2.0)|(Co, 67.15)(Fe, 4.35)(Si, 12.5)(B, 14.0)(Cr, 1.0)|(Co, 64.15)(Fe, 4.35)(Si, 12.5)(B, 11.0)(Cr, 4.0)|(Co, 65.15)(Fe, 4.35)(Si, 12.5)(B, 12.0)(Cr, 3.0)","(Co, 68.15)(Fe, 4.35)(Si, 12.5)(B, 15.0)|(Co, 66.15)(Fe, 4.35)(Si, 12.5)(B, 13.0)(Cr, 2.0)|(Co, 67.15)(Fe, 4.35)(Si, 12.5)(B, 14.0)(Cr, 1.0)|(Co, 64.15)(Fe, 4.35)(Si, 12.5)(B, 11.0)(Cr, 4.0)|(Co, 65.15)(Fe, 4.35)(Si, 12.5)(B, 12.0)(Cr, 3.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"(O, 90.0)(Ni, 10.0)","(O, 90.0)(Ni, 10.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,71
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"(NiO, 100.0)","(NiO, 100.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"(NiSO4, 100.0)","(NiSO4, 100.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,102
"(NiO, 100.0)|(NiO, 99.0)(Cu, 1.0)","(NiO, 100.0)|(NiO, 99.0)(Cu, 1.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"(NiO, 100.0)","(NiO, 100.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"(Tb, 0.105)(Ga, 3.2)(Ge, 24.9)(As, 15.3)(Se, 56.6)","(Tb, 0.105)(Ga, 3.2)(Ge, 24.9)(As, 15.3)(Se, 56.6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,105
"(Ga, 5.0)(Ge, 36.0)(Se, 59.0)(Tb, 0.0)","(Ga, 5.0)(Ge, 36.0)(Se, 59.0)(Tb, 0.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"(Ga, 3.0)(Ge, 25.0)(As, 15.0)(Se, 57.0)(Tb, 0.0)","(Ga, 3.0)(Ge, 25.0)(As, 15.0)(Se, 57.0)(Tb, 0.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,105
"(Tb, 0.105)(Ga, 3.2)(Ge, 24.9)(As, 15.3)(Se, 56.495)","(Tb, 0.105)(Ga, 3.2)(Ge, 24.9)(As, 15.3)(Se, 56.495)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"(Fe, 35.08)(Ni, 43.56)(Si, 9.22)(B, 9.22)(Cu, 0.97)(Nb, 0.03)|(Fe, 37.12)(Ni, 41.52)(Si, 9.22)(B, 9.22)(Cu, 0.97)(Nb, 0.03)|(Fe, 39.16)(Ni, 39.48)(Si, 9.22)(B, 9.22)(Cu, 0.97)(Nb, 0.03)|(Fe, 41.2)(Ni, 37.44)(Si, 9.22)(B, 9.22)(Cu, 0.97)(Nb, 0.03)|(Fe, 43.24)(Ni, 35.4)(Si, 9.22)(B, 9.22)(Cu, 0.97)(Nb, 0.03)","(Fe, 35.08)(Ni, 43.56)(Si, 9.22)(B, 9.22)(Cu, 0.97)(Nb, 0.03)|(Fe, 37.12)(Ni, 41.52)(Si, 9.22)(B, 9.22)(Cu, 0.97)(Nb, 0.03)|(Fe, 39.16)(Ni, 39.48)(Si, 9.22)(B, 9.22)(Cu, 0.97)(Nb, 0.03)|(Fe, 41.2)(Ni, 37.44)(Si, 9.22)(B, 9.22)(Cu, 0.97)(Nb, 0.03)|(Fe, 43.24)(Ni, 35.4)(Si, 9.22)(B, 9.22)(Cu, 0.97)(Nb, 0.03)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60
"(Fe, 36.0)(Ni, 44.0)(Si, 9.5)(B, 9.5)(Cu, 1.0)(Nb, 0.03)","(Fe, 36.0)(Ni, 44.0)(Si, 9.5)(B, 9.5)(Cu, 1.0)(Nb, 0.03)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60
